Frequency [Hz]	 X-Axis [uT]	Y-Axis [uT]	Z-Axis [uT]	Total [uT]
494	0.0016	0.0010	0.0011	0.0022
495	0.0006	0.0006	0.0005	0.0010
496	0.0009	0.0002	0.0012	0.0016
497	0.0025	0.0009	0.0010	0.0028
498	0.0016	0.0009	0.0007	0.0020
499	0.0019	0.0013	0.0007	0.0024
500	0.0024	0.0017	0.0008	0.0030
501	0.0010	0.0013	0.0007	0.0018
502	0.0010	0.0015	0.0010	0.0020
503	0.0011	0.0004	0.0009	0.0014
504	0.0009	0.0009	0.0009	0.0016
505	0.0009	0.0012	0.0008	0.0017
506	0.0017	0.0016	0.0006	0.0024
507	0.0005	0.0012	0.0006	0.0014
508	0.0004	0.0005	0.0005	0.0008
509	0.0013	0.0008	0.0006	0.0016
510	0.0021	0.0007	0.0018	0.0028
511	0.0014	0.0015	0.0017	0.0027
512	0.0017	0.0012	0.0011	0.0023
513	0.0011	0.0007	0.0011	0.0016
514	0.0024	0.0016	0.0022	0.0036
515	0.0002	0.0008	0.0010	0.0013
516	0.0003	0.0013	0.0027	0.0031
517	0.0005	0.0010	0.0019	0.0022
518	0.0014	0.0006	0.0014	0.0021
519	0.0011	0.0012	0.0008	0.0019
520	0.0010	0.0010	0.0012	0.0019
521	0.0013	0.0008	0.0015	0.0021
522	0.0004	0.0006	0.0007	0.0010
523	0.0010	0.0006	0.0013	0.0018
524	0.0003	0.0010	0.0012	0.0016
525	0.0002	0.0002	0.0019	0.0019
526	0.0018	0.0004	0.0010	0.0021
527	0.0025	0.0008	0.0008	0.0027
528	0.0026	0.0007	0.0005	0.0028
529	0.0017	0.0012	0.0025	0.0032
530	0.0010	0.0009	0.0011	0.0017
531	0.0010	0.0011	0.0014	0.0020
532	0.0002	0.0010	0.0011	0.0015
533	0.0006	0.0012	0.0023	0.0027
534	0.0009	0.0009	0.0009	0.0016
535	0.0015	0.0022	0.0006	0.0027
536	0.0003	0.0009	0.0003	0.0010
537	0.0017	0.0004	0.0015	0.0023
538	0.0014	0.0017	0.0014	0.0026
539	0.0010	0.0007	0.0003	0.0012
540	0.0010	0.0006	0.0013	0.0017
541	0.0021	0.0005	0.0007	0.0023
542	0.0009	0.0009	0.0019	0.0023
543	0.0010	0.0005	0.0015	0.0019
544	0.0004	0.0016	0.0007	0.0018
545	0.0015	0.0010	0.0014	0.0023
546	0.0011	0.0007	0.0019	0.0023
547	0.0004	0.0007	0.0014	0.0016
548	0.0005	0.0024	0.0013	0.0027
549	0.0006	0.0003	0.0007	0.0010
550	0.0053	0.0035	0.0028	0.0070
551	0.0008	0.0002	0.0009	0.0012
552	0.0015	0.0014	0.0011	0.0024
553	0.0019	0.0011	0.0011	0.0025
554	0.0018	0.0009	0.0001	0.0020
555	0.0009	0.0005	0.0008	0.0013
556	0.0010	0.0001	0.0009	0.0013
557	0.0019	0.0010	0.0013	0.0025
558	0.0012	0.0009	0.0018	0.0023
559	0.0011	0.0014	0.0015	0.0023
560	0.0018	0.0003	0.0007	0.0020
561	0.0023	0.0018	0.0012	0.0032
562	0.0014	0.0015	0.0018	0.0027
563	0.0011	0.0007	0.0013	0.0018
564	0.0011	0.0006	0.0006	0.0014
565	0.0019	0.0007	0.0009	0.0022
566	0.0013	0.0004	0.0009	0.0017
567	0.0004	0.0011	0.0014	0.0018
568	0.0007	0.0020	0.0012	0.0024
569	0.0018	0.0005	0.0017	0.0025
570	0.0011	0.0013	0.0015	0.0023
571	0.0015	0.0007	0.0015	0.0023
572	0.0007	0.0003	0.0009	0.0011
573	0.0010	0.0012	0.0005	0.0016
574	0.0011	0.0006	0.0006	0.0014
575	0.0011	0.0007	0.0006	0.0015
576	0.0001	0.0006	0.0012	0.0013
577	0.0020	0.0009	0.0008	0.0024
578	0.0012	0.0014	0.0007	0.0020
579	0.0020	0.0002	0.0020	0.0028
