Frequency [Hz]	 X-Axis [uT]	Y-Axis [uT]	Z-Axis [uT]	Total [uT]
588	0.0019	0.0011	0.0025	0.0033
589	0.0015	0.0017	0.0011	0.0025
590	0.0004	0.0007	0.0007	0.0011
591	0.0010	0.0010	0.0011	0.0018
592	0.0018	0.0007	0.0016	0.0025
593	0.0014	0.0011	0.0005	0.0018
594	0.0009	0.0005	0.0023	0.0025
595	0.0008	0.0012	0.0004	0.0015
596	0.0004	0.0013	0.0006	0.0015
597	0.0003	0.0019	0.0010	0.0021
598	0.0005	0.0002	0.0003	0.0006
599	0.0007	0.0009	0.0015	0.0019
600	0.0013	0.0013	0.0006	0.0020
601	0.0001	0.0014	0.0012	0.0018
602	0.0009	0.0008	0.0011	0.0016
603	0.0010	0.0012	0.0015	0.0022
604	0.0015	0.0010	0.0003	0.0018
605	0.0008	0.0004	0.0012	0.0015
606	0.0009	0.0009	0.0020	0.0024
607	0.0013	0.0014	0.0016	0.0025
608	0.0012	0.0020	0.0004	0.0024
609	0.0022	0.0007	0.0011	0.0025
610	0.0014	0.0011	0.0011	0.0021
611	0.0012	0.0002	0.0007	0.0014
612	0.0012	0.0007	0.0005	0.0015
613	0.0010	0.0014	0.0010	0.0020
614	0.0010	0.0011	0.0008	0.0017
615	0.0011	0.0014	0.0009	0.0020
616	0.0012	0.0013	0.0016	0.0024
617	0.0007	0.0020	0.0007	0.0022
618	0.0017	0.0012	0.0019	0.0028
619	0.0010	0.0008	0.0005	0.0013
