Frequency [Hz]	 X-Axis [uT]	Y-Axis [uT]	Z-Axis [uT]	Total [uT]
743	0.0022	0.0028	0.0043	0.0055
744	0.0012	0.0165	0.0075	0.0182
745	0.0025	0.0316	0.0178	0.0363
746	0.0025	0.0315	0.0178	0.0363
747	0.0019	0.0194	0.0104	0.0221
748	0.0009	0.0090	0.0059	0.0108
749	0.0007	0.0312	0.0191	0.0366
750	0.0009	0.0411	0.0252	0.0482
751	0.0009	0.0231	0.0152	0.0277
752	0.0007	0.0159	0.0115	0.0197
753	0.0007	0.0308	0.0188	0.0361
754	0.0011	0.0293	0.0172	0.0340
755	0.0014	0.0207	0.0137	0.0249
756	0.0011	0.0375	0.0250	0.0451
757	0.0006	0.0381	0.0256	0.0459
758	0.0007	0.0238	0.0161	0.0288
759	0.0025	0.0147	0.0097	0.0178
760	0.0031	0.0103	0.0069	0.0128
761	0.0026	0.0321	0.0207	0.0383
762	0.0022	0.0299	0.0195	0.0358
763	0.0015	0.0094	0.0077	0.0123
764	0.0005	0.0098	0.0030	0.0102
765	0.0006	0.0153	0.0066	0.0167
766	0.0007	0.0123	0.0074	0.0144
767	0.0023	0.0115	0.0074	0.0138
768	0.0031	0.0156	0.0095	0.0185
769	0.0023	0.0195	0.0115	0.0227
770	0.0015	0.0129	0.0063	0.0144
771	0.0010	0.0086	0.0039	0.0095
772	0.0019	0.0081	0.0047	0.0096
773	0.0025	0.0137	0.0079	0.0161
774	0.0016	0.0251	0.0145	0.0290
775	0.0013	0.0383	0.0217	0.0440
776	0.0011	0.0365	0.0200	0.0416
777	0.0008	0.0162	0.0078	0.0180
778	0.0002	0.0094	0.0058	0.0111
779	0.0003	0.0222	0.0116	0.0250
780	0.0019	0.0183	0.0093	0.0206
781	0.0028	0.0184	0.0105	0.0214
782	0.0014	0.0209	0.0131	0.0247
783	0.0008	0.0146	0.0096	0.0175
784	0.0017	0.0146	0.0080	0.0167
785	0.0012	0.0128	0.0061	0.0142
786	0.0001	0.0148	0.0067	0.0163
787	0.0011	0.0231	0.0123	0.0262
788	0.0009	0.0277	0.0167	0.0324
789	0.0001	0.0282	0.0180	0.0335
790	0.0006	0.0262	0.0164	0.0310
791	0.0005	0.0223	0.0130	0.0258
792	0.0015	0.0141	0.0077	0.0161
793	0.0018	0.0248	0.0169	0.0300
794	0.0017	0.0529	0.0342	0.0630
795	0.0019	0.0627	0.0394	0.0740
796	0.0015	0.0409	0.0257	0.0484
797	0.0008	0.0173	0.0115	0.0208
798	0.0006	0.0083	0.0061	0.0103
799	0.0018	0.0211	0.0130	0.0249
800	0.0018	0.0317	0.0185	0.0367
801	0.0008	0.0049	0.0020	0.0053
802	0.0018	0.0300	0.0172	0.0346
803	0.0011	0.0291	0.0167	0.0335
804	0.0012	0.0246	0.0139	0.0282
805	0.0014	0.0290	0.0163	0.0333
806	0.0013	0.0330	0.0191	0.0381
807	0.0008	0.0369	0.0218	0.0429
808	0.0002	0.0380	0.0235	0.0447
809	0.0013	0.0246	0.0158	0.0293
810	0.0024	0.0150	0.0060	0.0163
811	0.0026	0.0266	0.0140	0.0302
812	0.0032	0.0324	0.0192	0.0378
813	0.0036	0.0300	0.0183	0.0353
814	0.0034	0.0184	0.0112	0.0218
815	0.0027	0.0062	0.0034	0.0076
816	0.0016	0.0067	0.0030	0.0075
817	0.0011	0.0087	0.0035	0.0094
818	0.0013	0.0105	0.0059	0.0121
819	0.0008	0.0203	0.0122	0.0237
820	0.0016	0.0132	0.0076	0.0154
821	0.0015	0.0106	0.0052	0.0119
822	0.0002	0.0128	0.0071	0.0146
823	0.0011	0.0099	0.0060	0.0116
824	0.0019	0.0112	0.0058	0.0127
825	0.0021	0.0239	0.0133	0.0275
826	0.0019	0.0230	0.0136	0.0268
827	0.0021	0.0175	0.0105	0.0205
828	0.0023	0.0164	0.0098	0.0193
829	0.0017	0.0069	0.0056	0.0090
830	0.0009	0.0126	0.0061	0.0140
831	0.0006	0.0269	0.0159	0.0313
832	0.0011	0.0240	0.0165	0.0291
833	0.0010	0.0066	0.0074	0.0100
834	0.0010	0.0175	0.0078	0.0192
835	0.0006	0.0211	0.0110	0.0238
836	0.0003	0.0223	0.0127	0.0256
837	0.0005	0.0270	0.0147	0.0307
838	0.0008	0.0267	0.0154	0.0308
839	0.0011	0.0145	0.0099	0.0175
840	0.0014	0.0223	0.0145	0.0266
841	0.0014	0.0269	0.0177	0.0322
842	0.0022	0.0024	0.0019	0.0038
843	0.0026	0.0213	0.0118	0.0244
844	0.0024	0.0190	0.0128	0.0230
