Frequency [Hz]	 X-Axis [uT]	Y-Axis [uT]	Z-Axis [uT]	Total [uT]
44	0.0054	0.0126	0.0136	0.0193
45	0.0086	0.0163	0.0178	0.0256
46	0.0145	0.0195	0.0187	0.0306
47	0.0204	0.0262	0.0237	0.0408
48	0.0222	0.0273	0.0235	0.0423
49	0.0278	0.0200	0.0263	0.0432
50	0.0343	0.0132	0.0396	0.0541
51	0.0265	0.0171	0.0350	0.0471
52	0.0091	0.0114	0.0144	0.0205
53	0.0081	0.0037	0.0049	0.0102
54	0.0134	0.0113	0.0132	0.0220
55	0.0124	0.0159	0.0157	0.0256
56	0.0101	0.0173	0.0152	0.0251
57	0.0095	0.0183	0.0161	0.0261
58	0.0101	0.0217	0.0192	0.0307
59	0.0120	0.0245	0.0202	0.0339
60	0.0095	0.0194	0.0134	0.0254
61	0.0012	0.0036	0.0004	0.0038
62	0.0072	0.0105	0.0090	0.0156
63	0.0103	0.0143	0.0102	0.0203
64	0.0143	0.0183	0.0167	0.0286
65	0.0190	0.0232	0.0257	0.0395
66	0.0173	0.0200	0.0270	0.0378
67	0.0079	0.0083	0.0167	0.0203
68	0.0010	0.0028	0.0074	0.0079
69	0.0042	0.0090	0.0098	0.0140
70	0.0078	0.0119	0.0129	0.0191
71	0.0092	0.0097	0.0120	0.0179
72	0.0083	0.0078	0.0079	0.0139
73	0.0060	0.0071	0.0066	0.0113
74	0.0037	0.0019	0.0029	0.0051
75	0.0049	0.0028	0.0060	0.0083
76	0.0060	0.0060	0.0095	0.0127
77	0.0087	0.0093	0.0113	0.0170
78	0.0061	0.0058	0.0049	0.0098
79	0.0099	0.0127	0.0104	0.0192
80	0.0139	0.0213	0.0183	0.0314
81	0.0041	0.0132	0.0095	0.0168
82	0.0080	0.0092	0.0102	0.0159
83	0.0121	0.0117	0.0141	0.0219
84	0.0140	0.0150	0.0136	0.0246
85	0.0158	0.0207	0.0143	0.0297
86	0.0141	0.0192	0.0106	0.0261
87	0.0097	0.0114	0.0048	0.0157
88	0.0082	0.0050	0.0024	0.0099
89	0.0055	0.0015	0.0021	0.0061
90	0.0012	0.0077	0.0088	0.0118
91	0.0012	0.0090	0.0089	0.0127
92	0.0007	0.0066	0.0041	0.0078
93	0.0044	0.0098	0.0056	0.0121
94	0.0130	0.0195	0.0174	0.0292
95	0.0194	0.0241	0.0240	0.0392
96	0.0162	0.0171	0.0180	0.0297
97	0.0098	0.0116	0.0091	0.0177
98	0.0033	0.0092	0.0066	0.0118
99	0.0323	0.0464	0.0481	0.0743
100	0.0556	0.0796	0.0782	0.1247
101	0.0381	0.0575	0.0538	0.0875
102	0.0096	0.0192	0.0157	0.0266
103	0.0034	0.0048	0.0083	0.0102
104	0.0016	0.0049	0.0043	0.0067
105	0.0098	0.0178	0.0139	0.0246
106	0.0138	0.0256	0.0224	0.0367
107	0.0128	0.0234	0.0202	0.0335
108	0.0096	0.0166	0.0123	0.0228
109	0.0022	0.0068	0.0025	0.0076
110	0.0027	0.0025	0.0057	0.0068
111	0.0035	0.0056	0.0075	0.0100
112	0.0015	0.0038	0.0042	0.0058
113	0.0037	0.0034	0.0036	0.0061
114	0.0047	0.0066	0.0085	0.0117
115	0.0036	0.0055	0.0082	0.0105
116	0.0039	0.0006	0.0055	0.0067
117	0.0028	0.0042	0.0044	0.0067
118	0.0055	0.0062	0.0095	0.0126
119	0.0082	0.0071	0.0123	0.0164
120	0.0113	0.0098	0.0148	0.0210
121	0.0133	0.0127	0.0170	0.0250
122	0.0104	0.0093	0.0134	0.0193
123	0.0075	0.0075	0.0094	0.0142
124	0.0089	0.0100	0.0117	0.0177
125	0.0098	0.0110	0.0152	0.0212
126	0.0069	0.0088	0.0141	0.0180
127	0.0019	0.0055	0.0100	0.0115
