Frequency [Hz]	 X-Axis [uT]	Y-Axis [uT]	Z-Axis [uT]	Total [uT]
488	0.0006	0.0023	0.0004	0.0024
489	0.0010	0.0004	0.0009	0.0014
490	0.0011	0.0012	0.0007	0.0018
491	0.0033	0.0026	0.0032	0.0052
492	0.0010	0.0008	0.0008	0.0015
493	0.0012	0.0001	0.0007	0.0014
494	0.0007	0.0018	0.0012	0.0022
495	0.0010	0.0003	0.0005	0.0012
496	0.0008	0.0014	0.0017	0.0023
497	0.0026	0.0022	0.0003	0.0034
498	0.0021	0.0019	0.0012	0.0031
499	0.0017	0.0012	0.0005	0.0021
500	0.0060	0.0046	0.0015	0.0077
501	0.0047	0.0022	0.0010	0.0053
502	0.0021	0.0018	0.0013	0.0030
503	0.0027	0.0018	0.0013	0.0034
504	0.0020	0.0024	0.0008	0.0032
505	0.0010	0.0012	0.0015	0.0022
506	0.0013	0.0004	0.0004	0.0014
507	0.0002	0.0019	0.0008	0.0021
508	0.0027	0.0022	0.0012	0.0037
509	0.0008	0.0026	0.0011	0.0030
510	0.0011	0.0011	0.0006	0.0016
511	0.0028	0.0016	0.0010	0.0034
512	0.0013	0.0026	0.0014	0.0033
513	0.0013	0.0020	0.0011	0.0027
514	0.0016	0.0013	0.0008	0.0022
515	0.0014	0.0029	0.0015	0.0036
516	0.0033	0.0011	0.0012	0.0037
517	0.0016	0.0006	0.0003	0.0018
518	0.0013	0.0021	0.0020	0.0032
519	0.0013	0.0020	0.0022	0.0032
520	0.0010	0.0008	0.0011	0.0017
521	0.0013	0.0003	0.0014	0.0019
522	0.0011	0.0013	0.0006	0.0018
523	0.0004	0.0019	0.0011	0.0022
524	0.0018	0.0010	0.0003	0.0021
525	0.0007	0.0007	0.0003	0.0011
526	0.0014	0.0002	0.0006	0.0015
527	0.0023	0.0011	0.0010	0.0028
528	0.0019	0.0008	0.0002	0.0020
529	0.0011	0.0015	0.0002	0.0018
530	0.0011	0.0023	0.0016	0.0030
531	0.0031	0.0010	0.0007	0.0033
532	0.0013	0.0007	0.0008	0.0017
533	0.0031	0.0021	0.0021	0.0043
534	0.0014	0.0013	0.0011	0.0023
535	0.0020	0.0003	0.0009	0.0022
536	0.0012	0.0018	0.0012	0.0025
537	0.0006	0.0020	0.0008	0.0022
538	0.0010	0.0022	0.0010	0.0026
539	0.0015	0.0011	0.0006	0.0020
540	0.0016	0.0006	0.0003	0.0017
541	0.0005	0.0008	0.0010	0.0014
542	0.0013	0.0008	0.0007	0.0017
543	0.0019	0.0013	0.0015	0.0028
544	0.0017	0.0009	0.0001	0.0019
545	0.0019	0.0027	0.0014	0.0036
546	0.0026	0.0015	0.0008	0.0031
547	0.0009	0.0006	0.0005	0.0012
548	0.0016	0.0015	0.0012	0.0026
549	0.0004	0.0009	0.0008	0.0013
550	0.0042	0.0064	0.0001	0.0077
551	0.0004	0.0032	0.0024	0.0040
552	0.0010	0.0012	0.0009	0.0018
553	0.0017	0.0023	0.0009	0.0030
554	0.0016	0.0015	0.0020	0.0030
555	0.0006	0.0015	0.0004	0.0016
556	0.0001	0.0019	0.0012	0.0022
557	0.0023	0.0012	0.0008	0.0027
558	0.0029	0.0028	0.0010	0.0041
559	0.0010	0.0008	0.0007	0.0015
560	0.0007	0.0009	0.0002	0.0012
561	0.0021	0.0010	0.0008	0.0024
562	0.0009	0.0011	0.0018	0.0023
563	0.0013	0.0003	0.0015	0.0020
564	0.0011	0.0013	0.0004	0.0018
565	0.0013	0.0006	0.0006	0.0016
566	0.0013	0.0010	0.0003	0.0017
567	0.0023	0.0006	0.0019	0.0030
568	0.0024	0.0021	0.0004	0.0032
569	0.0030	0.0006	0.0020	0.0037
570	0.0007	0.0006	0.0009	0.0013
571	0.0008	0.0006	0.0038	0.0039
572	0.0014	0.0010	0.0003	0.0018
573	0.0006	0.0003	0.0034	0.0034
574	0.0015	0.0004	0.0021	0.0026
575	0.0009	0.0023	0.0008	0.0026
576	0.0016	0.0005	0.0009	0.0019
577	0.0017	0.0003	0.0017	0.0025
578	0.0019	0.0005	0.0020	0.0028
579	0.0020	0.0015	0.0003	0.0025
580	0.0016	0.0015	0.0007	0.0023
581	0.0009	0.0009	0.0009	0.0016
582	0.0013	0.0018	0.0016	0.0027
583	0.0003	0.0009	0.0005	0.0011
584	0.0022	0.0021	0.0004	0.0031
585	0.0011	0.0012	0.0010	0.0019
586	0.0007	0.0015	0.0011	0.0020
587	0.0004	0.0028	0.0016	0.0033
588	0.0013	0.0015	0.0018	0.0027
589	0.0009	0.0024	0.0015	0.0029
590	0.0012	0.0008	0.0009	0.0016
591	0.0013	0.0008	0.0009	0.0017
592	0.0018	0.0021	0.0008	0.0029
593	0.0009	0.0020	0.0001	0.0022
594	0.0021	0.0003	0.0012	0.0025
595	0.0011	0.0015	0.0009	0.0021
596	0.0005	0.0021	0.0026	0.0034
597	0.0021	0.0025	0.0022	0.0039
598	0.0016	0.0017	0.0004	0.0024
599	0.0014	0.0021	0.0024	0.0035
600	0.0098	0.0107	0.0009	0.0145
601	0.0039	0.0026	0.0007	0.0047
602	0.0010	0.0021	0.0002	0.0023
603	0.0012	0.0013	0.0014	0.0023
604	0.0022	0.0023	0.0009	0.0034
605	0.0027	0.0011	0.0004	0.0029
606	0.0021	0.0012	0.0008	0.0025
607	0.0024	0.0015	0.0003	0.0028
608	0.0009	0.0005	0.0009	0.0013
609	0.0007	0.0023	0.0002	0.0024
610	0.0005	0.0008	0.0021	0.0023
611	0.0018	0.0005	0.0011	0.0022
612	0.0016	0.0013	0.0006	0.0022
613	0.0021	0.0011	0.0018	0.0030
614	0.0013	0.0017	0.0013	0.0025
615	0.0006	0.0005	0.0007	0.0011
616	0.0003	0.0008	0.0003	0.0009
617	0.0010	0.0001	0.0011	0.0014
618	0.0021	0.0013	0.0002	0.0025
619	0.0028	0.0021	0.0010	0.0036
620	0.0023	0.0015	0.0009	0.0029
621	0.0031	0.0011	0.0017	0.0037
622	0.0009	0.0010	0.0017	0.0022
623	0.0019	0.0010	0.0014	0.0026
