Time [s]	X-Axis [uT]	Y-Axis [uT]	Z-Axis [uT]	Magnitude [uT]	X-Gyro [deg/s]	Y-Gyro [deg/s]	Z-Gyro [deg/s]
0.06518555	-118.61639824	193.50083216	91.29665664	244.63748996	0.00	0.00	0.00	
0.06542969	-118.76281113	193.62885674	91.43817442	244.86257209	0.00	0.00	0.00	
0.06567383	-118.90922401	193.82089361	91.50893331	245.11186677	0.00	0.00	0.00	
0.06591797	-118.76281113	193.69286903	91.43817442	244.91319393	0.00	0.00	0.00	
0.06616211	-118.54319180	193.30879529	91.15513886	244.39729540	0.00	0.00	0.00	
0.06640625	-118.32357247	192.86070926	90.73058553	243.77809608	0.00	0.00	0.00	
0.06665039	-118.25036603	192.60466009	90.58906775	243.48733715	0.00	0.00	0.00	
0.06689453	-118.10395315	192.34861093	90.30603220	243.10843533	0.00	0.00	0.00	
0.06713867	-118.17715959	192.41262322	90.30603220	243.19465059	0.00	0.00	0.00	
0.06738281	-118.54319180	192.79669697	90.73058553	243.83415231	0.00	0.00	0.00	
0.06762695	-118.54319180	192.73268468	90.65982664	243.75721575	0.00	0.00	0.00	
0.06787109	-118.32357247	192.47663551	90.44754997	243.36902498	0.00	0.00	0.00	
0.06811523	-118.17715959	192.22058635	90.16451442	242.99019430	0.00	0.00	0.00	
0.06835938	-118.10395315	192.02854948	90.09375553	242.77642462	0.00	0.00	0.00	
0.06860352	-118.54319180	192.54064780	90.58906775	243.57908074	0.00	0.00	0.00	
0.06884766	-118.83601757	193.24478300	91.08437998	244.46249099	0.00	0.00	0.00	
0.06909180	-118.90922401	193.30879529	91.15513886	244.57504622	0.00	0.00	0.00	
0.06933594	-118.83601757	192.98873384	90.94286220	244.20740088	0.00	0.00	0.00	
0.06958008	-118.54319180	192.47663551	90.58906775	243.52848445	0.00	0.00	0.00	
0.06982422	-118.46998536	192.34861093	90.37679108	243.31274098	0.00	0.00	0.00	
0.07006836	-118.68960469	192.60466009	90.58906775	243.70095721	0.00	0.00	0.00	
0.07031250	-118.61639824	192.47663551	90.51830886	243.53781922	0.00	0.00	0.00	
0.07055664	-118.32357247	191.90052490	90.09375553	242.78213288	0.00	0.00	0.00	
0.07080078	-118.17715959	191.45243887	89.66920219	242.19918088	0.00	0.00	0.00	
0.07104492	-118.32357247	191.70848803	90.02299664	242.60410571	0.00	0.00	0.00	
0.07128906	-118.54319180	192.02854948	90.23527331	243.04291120	0.00	0.00	0.00	
0.07153320	-118.68960469	192.22058635	90.51830886	243.37119862	0.00	0.00	0.00	
0.07177734	-118.90922401	192.47663551	90.73058553	243.75950838	0.00	0.00	0.00	
0.07202148	-119.12884334	192.73268468	91.01362109	244.17421707	0.00	0.00	0.00	
0.07226563	-118.98243045	192.54064780	90.73058553	243.84576881	0.00	0.00	0.00	
0.07250977	-118.76281113	192.02854948	90.30603220	243.17637339	0.00	0.00	0.00	
0.07275391	-118.46998536	191.58046345	90.02299664	242.57442431	0.00	0.00	0.00	
0.07299805	-118.61639824	191.58046345	90.09375553	242.67222481	0.00	0.00	0.00	
0.07324219	-118.83601757	191.96453719	90.37679108	243.18788411	0.00	0.00	0.00	
0.07348633	-118.98243045	192.22058635	90.51830886	243.51414089	0.00	0.00	0.00	
0.07373047	-118.76281113	191.70848803	90.16451442	242.87113733	0.00	0.00	0.00	
0.07397461	-118.39677892	191.19638971	89.73996108	242.13037255	0.00	0.00	0.00	
0.07421875	-118.39677892	190.94034055	89.66920219	241.90199819	0.00	0.00	0.00	
0.07446289	-118.54319180	191.06836513	89.66920219	242.07472874	0.00	0.00	0.00	
0.07470703	-118.54319180	191.00435284	89.73996108	242.05043222	0.00	0.00	0.00	
0.07495117	-118.83601757	191.32441429	90.02299664	242.55137703	0.00	0.00	0.00	
