Frequency [Hz]	 X-Axis [uT]	Y-Axis [uT]	Z-Axis [uT]	Total [uT]
385	0.0014	0.0020	0.0018	0.0030
386	0.0020	0.0029	0.0015	0.0038
387	0.0017	0.0023	0.0019	0.0035
388	0.0031	0.0021	0.0013	0.0040
389	0.0023	0.0024	0.0016	0.0037
390	0.0004	0.0030	0.0016	0.0034
391	0.0020	0.0038	0.0016	0.0046
392	0.0012	0.0044	0.0032	0.0056
393	0.0027	0.0015	0.0031	0.0044
394	0.0032	0.0042	0.0019	0.0056
395	0.0021	0.0044	0.0068	0.0083
396	0.0004	0.0040	0.0020	0.0045
397	0.0035	0.0037	0.0026	0.0057
398	0.0023	0.0036	0.0017	0.0046
399	0.0027	0.0038	0.0035	0.0058
400	0.0107	0.0132	0.0035	0.0173
401	0.0018	0.0033	0.0025	0.0045
402	0.0036	0.0047	0.0027	0.0065
403	0.0018	0.0034	0.0012	0.0040
404	0.0022	0.0018	0.0028	0.0040
405	0.0017	0.0010	0.0017	0.0026
406	0.0022	0.0028	0.0075	0.0083
407	0.0032	0.0043	0.0033	0.0064
408	0.0051	0.0027	0.0032	0.0066
409	0.0043	0.0045	0.0035	0.0071
410	0.0031	0.0032	0.0020	0.0049
411	0.0028	0.0026	0.0026	0.0046
412	0.0029	0.0034	0.0017	0.0048
413	0.0043	0.0037	0.0014	0.0058
414	0.0046	0.0061	0.0028	0.0081
415	0.0038	0.0042	0.0039	0.0068
416	0.0033	0.0037	0.0019	0.0053
417	0.0030	0.0055	0.0016	0.0065
418	0.0035	0.0033	0.0009	0.0049
419	0.0047	0.0055	0.0022	0.0076
420	0.0052	0.0056	0.0008	0.0077
421	0.0040	0.0045	0.0019	0.0063
422	0.0037	0.0045	0.0023	0.0063
423	0.0046	0.0052	0.0028	0.0075
424	0.0046	0.0069	0.0013	0.0084
425	0.0066	0.0064	0.0017	0.0093
426	0.0052	0.0067	0.0037	0.0093
427	0.0047	0.0061	0.0013	0.0079
428	0.0053	0.0066	0.0031	0.0090
429	0.0049	0.0072	0.0025	0.0091
430	0.0158	0.0193	0.0046	0.0254
431	0.0044	0.0088	0.0017	0.0100
432	0.0066	0.0064	0.0008	0.0093
433	0.0028	0.0053	0.0014	0.0062
434	0.0069	0.0107	0.0016	0.0128
435	0.0078	0.0107	0.0021	0.0134
436	0.0085	0.0111	0.0015	0.0141
437	0.0115	0.0112	0.0027	0.0163
438	0.0111	0.0123	0.0032	0.0168
439	0.0121	0.0144	0.0017	0.0189
440	0.0138	0.0169	0.0037	0.0221
441	0.0143	0.0167	0.0034	0.0223
442	0.0151	0.0180	0.0017	0.0236
443	0.0172	0.0218	0.0029	0.0279
444	0.0210	0.0225	0.0035	0.0310
445	0.0232	0.0305	0.0031	0.0385
446	0.0315	0.0366	0.0054	0.0486
447	0.0387	0.0477	0.0059	0.0617
448	0.0568	0.0707	0.0123	0.0916
449	0.1033	0.1305	0.0188	0.1675
450	0.5671	0.7129	0.1104	0.9176
451	0.1616	0.2011	0.0332	0.2601
452	0.0685	0.0865	0.0134	0.1111
453	0.0437	0.0540	0.0086	0.0700
454	0.0313	0.0404	0.0066	0.0516
455	0.0249	0.0312	0.0053	0.0402
456	0.0221	0.0259	0.0050	0.0344
457	0.0193	0.0230	0.0033	0.0302
458	0.0152	0.0193	0.0036	0.0248
459	0.0157	0.0185	0.0035	0.0245
460	0.0132	0.0169	0.0019	0.0215
461	0.0095	0.0128	0.0014	0.0160
462	0.0080	0.0116	0.0022	0.0143
463	0.0098	0.0131	0.0021	0.0164
464	0.0094	0.0101	0.0021	0.0139
465	0.0084	0.0101	0.0014	0.0132
466	0.0078	0.0098	0.0039	0.0132
467	0.0075	0.0099	0.0009	0.0125
468	0.0066	0.0081	0.0015	0.0105
469	0.0067	0.0101	0.0025	0.0124
470	0.0076	0.0092	0.0023	0.0121
471	0.0046	0.0060	0.0013	0.0077
472	0.0048	0.0062	0.0035	0.0086
473	0.0074	0.0088	0.0016	0.0116
474	0.0067	0.0070	0.0015	0.0098
475	0.0051	0.0045	0.0009	0.0069
476	0.0040	0.0055	0.0016	0.0070
477	0.0048	0.0045	0.0025	0.0071
478	0.0060	0.0055	0.0032	0.0087
479	0.0049	0.0070	0.0021	0.0088
480	0.0057	0.0060	0.0019	0.0085
481	0.0046	0.0063	0.0011	0.0079
482	0.0042	0.0054	0.0015	0.0070
483	0.0044	0.0048	0.0015	0.0067
484	0.0021	0.0045	0.0014	0.0052
485	0.0036	0.0023	0.0021	0.0047
486	0.0037	0.0046	0.0019	0.0063
487	0.0051	0.0041	0.0008	0.0066
488	0.0027	0.0045	0.0014	0.0054
489	0.0022	0.0032	0.0016	0.0041
490	0.0030	0.0035	0.0026	0.0053
491	0.0034	0.0042	0.0004	0.0054
492	0.0034	0.0035	0.0008	0.0049
493	0.0024	0.0040	0.0022	0.0052
494	0.0017	0.0015	0.0003	0.0023
495	0.0005	0.0010	0.0031	0.0033
