Frequency [Hz]	 X-Axis [uT]	Y-Axis [uT]	Z-Axis [uT]	Total [uT]
584	0.0005	0.0004	0.0008	0.0011
585	0.0014	0.0018	0.0007	0.0023
586	0.0022	0.0009	0.0025	0.0034
587	0.0009	0.0011	0.0002	0.0014
588	0.0003	0.0004	0.0008	0.0009
589	0.0005	0.0014	0.0014	0.0021
590	0.0012	0.0007	0.0005	0.0015
591	0.0020	0.0018	0.0014	0.0030
592	0.0021	0.0012	0.0016	0.0029
593	0.0002	0.0003	0.0005	0.0006
594	0.0006	0.0011	0.0013	0.0018
595	0.0017	0.0014	0.0013	0.0026
596	0.0012	0.0018	0.0010	0.0024
597	0.0019	0.0005	0.0007	0.0021
598	0.0011	0.0012	0.0017	0.0023
599	0.0013	0.0010	0.0013	0.0021
600	0.0001	0.0008	0.0007	0.0011
601	0.0017	0.0005	0.0021	0.0028
602	0.0011	0.0015	0.0023	0.0030
603	0.0046	0.0006	0.0086	0.0098
604	0.0019	0.0022	0.0016	0.0033
605	0.0011	0.0014	0.0012	0.0022
606	0.0012	0.0011	0.0010	0.0019
607	0.0021	0.0012	0.0026	0.0035
608	0.0019	0.0010	0.0006	0.0022
609	0.0005	0.0011	0.0004	0.0013
610	0.0017	0.0012	0.0012	0.0024
611	0.0027	0.0010	0.0018	0.0034
612	0.0009	0.0011	0.0019	0.0024
613	0.0011	0.0006	0.0018	0.0022
614	0.0008	0.0007	0.0004	0.0011
615	0.0004	0.0007	0.0022	0.0023
616	0.0006	0.0008	0.0007	0.0012
617	0.0002	0.0014	0.0013	0.0019
618	0.0023	0.0002	0.0016	0.0028
619	0.0015	0.0012	0.0022	0.0029
