Frequency [Hz]	 X-Axis [uT]	Y-Axis [uT]	Z-Axis [uT]	Total [uT]
717	0.0009	0.0008	0.0018	0.0022
718	0.0014	0.0011	0.0007	0.0019
719	0.0011	0.0012	0.0030	0.0034
720	0.0003	0.0019	0.0015	0.0024
721	0.0003	0.0006	0.0003	0.0008
722	0.0023	0.0010	0.0009	0.0026
723	0.0018	0.0020	0.0013	0.0030
724	0.0013	0.0010	0.0012	0.0020
725	0.0016	0.0008	0.0020	0.0027
726	0.0020	0.0001	0.0006	0.0021
727	0.0010	0.0014	0.0014	0.0022
728	0.0012	0.0007	0.0014	0.0019
729	0.0017	0.0014	0.0007	0.0023
730	0.0010	0.0002	0.0021	0.0023
731	0.0003	0.0009	0.0008	0.0012
732	0.0007	0.0002	0.0004	0.0008
733	0.0019	0.0003	0.0008	0.0020
734	0.0024	0.0016	0.0010	0.0031
735	0.0013	0.0005	0.0014	0.0020
736	0.0010	0.0004	0.0010	0.0015
737	0.0018	0.0019	0.0018	0.0032
738	0.0006	0.0015	0.0006	0.0018
739	0.0013	0.0014	0.0018	0.0026
740	0.0009	0.0005	0.0017	0.0020
741	0.0005	0.0004	0.0016	0.0017
742	0.0007	0.0011	0.0016	0.0020
743	0.0011	0.0007	0.0008	0.0015
744	0.0006	0.0010	0.0005	0.0013
745	0.0006	0.0011	0.0011	0.0017
746	0.0014	0.0010	0.0027	0.0032
747	0.0014	0.0006	0.0024	0.0028
748	0.0018	0.0009	0.0005	0.0021
749	0.0007	0.0006	0.0019	0.0021
750	0.0017	0.0007	0.0010	0.0021
751	0.0013	0.0020	0.0001	0.0023
752	0.0015	0.0009	0.0006	0.0018
753	0.0010	0.0010	0.0022	0.0027
754	0.0012	0.0005	0.0010	0.0016
755	0.0009	0.0011	0.0003	0.0015
756	0.0005	0.0003	0.0008	0.0010
757	0.0012	0.0008	0.0006	0.0015
758	0.0014	0.0006	0.0008	0.0017
759	0.0004	0.0009	0.0024	0.0026
760	0.0012	0.0011	0.0010	0.0019
761	0.0007	0.0009	0.0008	0.0014
762	0.0020	0.0006	0.0014	0.0025
763	0.0018	0.0005	0.0007	0.0020
764	0.0007	0.0011	0.0006	0.0014
765	0.0006	0.0013	0.0007	0.0016
766	0.0006	0.0010	0.0021	0.0024
767	0.0011	0.0012	0.0012	0.0020
768	0.0010	0.0001	0.0008	0.0013
769	0.0008	0.0015	0.0015	0.0023
770	0.0012	0.0009	0.0008	0.0017
771	0.0011	0.0010	0.0005	0.0015
772	0.0008	0.0003	0.0006	0.0010
773	0.0016	0.0013	0.0015	0.0025
774	0.0005	0.0002	0.0011	0.0012
775	0.0007	0.0006	0.0007	0.0012
776	0.0004	0.0005	0.0013	0.0015
